날짜,예측_위반_건수,예측_하한,예측_상한
2024-02-12,119.14382158969029,78.78727885271067,160.45583898350847
2024-02-13,119.41709300794358,78.2656693358004,159.2753517205754
2024-02-14,118.00030878052235,74.42507854322439,159.7164674555497
2024-02-15,115.42516764204038,76.6582479883903,157.189262737779
2024-02-16,118.87616127276397,77.64444027595823,159.5032203148928
2024-02-17,116.97990523034723,75.79422890413613,157.42277522281685
2024-02-18,116.87364625587065,74.08987468299023,156.11230128201598
2024-02-19,115.64854305635512,77.54966925173616,155.5795800274364
2024-02-20,116.35725529704473,77.38948527769963,157.52104245042477
2024-02-21,115.43516767430029,74.40667243259215,156.65496414341342
2024-02-22,113.4107018808017,72.51173834680864,149.73120763437328
2024-02-23,117.46395639880637,77.45859898783173,162.02220572759964
2024-02-24,116.21602460761048,74.20841812083309,156.61851645295596
2024-02-25,116.79751463977766,75.24359121684854,159.81906387349275
2024-02-26,116.29186988940157,74.7190213616833,157.03181249877196
2024-02-27,117.74302604651837,77.92184381728885,158.38187444689825
2024-02-28,117.57673192989425,77.08161229226418,161.61887081575983
2024-02-29,116.31098654224697,75.76531570177802,154.78754025466043
2024-03-01,121.11483107328421,80.66396664938031,163.2452855177963
2024-03-02,120.59784429435975,77.59852384065248,162.23631365663329
2024-03-03,121.87886192134849,83.64268875632948,165.1915317435958
2024-03-04,122.02951521433005,79.92166363895726,162.3216794148494
2024-03-05,124.08212034220224,80.47768569260506,168.7989370772515
2024-03-06,124.45124081544552,83.28694705217288,166.93357860165767
2024-03-07,123.64436992824844,82.10869376602655,162.93181804598422
2024-03-08,128.820966069157,87.15395619641319,171.77235746667722
2024-03-09,128.58218323811155,85.23371117998325,170.37463939060203
2024-03-10,130.03981116099382,88.72108987238502,171.07605545716478
2024-03-11,130.26001416923154,86.83202099775967,169.29893321950664
2024-03-12,132.27139452947796,89.94889409363225,174.28564474483187
2024-03-13,132.48669710008852,89.79490769805939,174.55867378832215
2024-03-14,131.41359743764608,93.28505394859758,174.05482925378644
2024-03-15,136.2138021098193,96.80707369003011,179.82087579493228
2024-03-16,135.4928003490597,95.2475736157935,174.4197263610089
2024-03-17,136.3687792236769,97.7404780664573,175.86222679416005
2024-03-18,135.91629037347744,93.93932352358996,182.59656962225904
2024-03-19,137.17419403271919,94.32256852553742,178.66226408647657
2024-03-20,136.56719846135698,98.90533109996755,177.10333567808962
2024-03-21,134.61643933766877,91.38194290729025,176.6403729383383
2024-03-22,138.49833150408568,98.59554716316156,178.76061868290094
2024-03-23,136.8340369387154,95.12281474892744,177.96780634897542
2024-03-24,136.75806690608218,98.62113126769665,180.00969403157256
2024-03-25,135.3616130216206,96.14354325952178,175.19420474388284
2024-03-26,135.70014040310033,94.7531036940504,177.249159360468
2024-03-27,134.2145690712944,91.30577708854736,174.87801376596175
2024-03-28,131.44149659260282,92.66994346170178,171.79307602629393
2024-03-29,134.57170298486702,93.64919116269486,175.2676425420649
2024-03-30,132.23929036003403,89.43510001240837,175.70456893306218
2024-03-31,131.58998360670734,95.40587893480135,175.62932793131097
2024-04-01,129.72419472383277,87.40228233031532,172.1083205134844
2024-04-02,129.7043911677946,92.50459346959317,171.32485956059406
2024-04-03,127.97610067633732,85.30158374691544,168.19577772015404
2024-04-04,125.07801078985985,83.82298681354831,168.74488215218148
2024-04-05,128.20040810985046,83.56867264019012,166.8166773281565
2024-04-06,125.97431238372849,87.24148109113595,168.61050794076
2024-04-07,125.53983294431512,84.52843967706752,165.85249082456315
2024-04-08,123.98934978216487,81.55325440335938,164.51950303220372
2024-04-09,124.37505776556849,85.97297404003429,163.95911189818622
2024-04-10,123.13020310676382,83.93858678575401,167.61492178488095
2024-04-11,120.77946547647718,78.15508400350933,158.30249636789566
2024-04-12,124.49772461200855,84.6170708478524,164.29869472614095
2024-04-13,122.89955913466646,84.10575809341233,165.53849746917032
2024-04-14,123.10799661509301,83.45411249455353,166.1677200627858
2024-04-15,122.19810786422117,83.35174662329955,165.22811313865125
2024-04-16,123.20497401410563,81.17568848316607,161.59698127556356
2024-04-17,122.54534515103607,79.9286102018717,161.44067140394966
2024-04-18,120.72843343800804,79.19400869025455,161.47360332284708
2024-04-19,124.915069241037,84.18552089975982,164.62671687449986
2024-04-20,123.70755804596408,82.27726673344434,166.32536884625284
2024-04-21,124.2187479337313,81.90742078893663,164.375865426732
2024-04-22,123.51589222672384,83.80938320287075,165.93569095499024
2024-04-23,124.62882863387281,82.48563020776189,164.76100728412266
2024-04-24,123.97178774913341,85.53747196574206,166.79102107838682
2024-04-25,122.05426942700379,79.38081931582495,164.41651386782638
2024-04-26,126.0402127607936,84.72105733202551,166.16661770222132
2024-04-27,124.53779637634746,81.94863468112592,160.70682756858463
2024-04-28,124.66837950087191,85.72657060385218,164.37049583238328
